47645300,0
47520152,1
44923348,0
47520154,0
47287724,0
46170206,0
46170207,0
46170208,0
47520159,0
44772240,0
45321666,0
45321661,0
45854485,0
44917066,0
47474813,0
44861848,0
46990697,0
44861845,0
45854489,0
46170205,0
44602616,0
47287727,1
46714097,0
44814324,0
44985609,0
44813212,0
47725576,1
47240504,0
47240505,0
47240506,0
47019341,0
44814975,0
46868407,0
44793458,0
46438907,0
44963344,0
45952067,0
47471360,1
47406708,0
44986563,0
47406706,0
45994109,0
44267067,0
47482092,0
47625565,0
44772399,0
45851506,0
46618670,0
47530522,0
47474816,0
45597530,0
47792572,0
47347906,0
47347905,0
47104229,0
45577048,0
47122218,0
47528382,0
46804567,1
45594840,0
46804561,0
45594846,0
47103796,0
47103799,0
46391314,0
45328320,0
47260901,0
45064598,0
46597789,0
44255428,0
46208883,0
45064591,0
46019863,1
45320134,0
46523364,0
46454332,1
47025320,0
45283779,0
47154517,1
45731041,0
44860712,0
47108414,0
45291968,0
46284272,0
47011112,0
47010647,1
46900414,0
44942573,0
44550990,0
45382362,0
47532141,0
45382365,0
46345025,1
46637442,0
45864322,0
45117851,0
46153239,1
45995273,0
47794304,0
44516906,0
46560083,0
45730311,0
44366447,0
45916817,1
45245464,0
46254965,1
46560088,0
45387629,0
45432391,0
46051767,0
47336177,1
46051760,0
46285103,1
47646478,0
46417389,1
44956747,0
44807132,0
46567731,0
46567733,0
44807139,0
46567737,0
45650836,0
46752466,0
45730318,0
46752463,0
45376165,0
46788357,0
46788355,0
46627379,1
46455064,1
46257435,0
45464809,0
47419231,0
46735737,0
44898641,0
47545941,0
45154697,0
44911810,0
44911811,0
46691517,0
45377417,0
45784161,0
47403666,0
45227391,0
47357512,1
47403661,1
44943228,0
44943224,0
44996649,0
45239915,0
45303765,0
45202425,0
45273156,0
45273158,0
47237652,1
45303769,0
47237651,1
45813999,0
45066723,0
45191753,0
46844508,0
44951218,0
47519928,1
46908263,0
45786751,0
47857823,1
46730961,0
46968718,0
46968716,0
44770656,0
46968711,0
45962572,1
46415524,0
45950289,0
47050443,0
46477264,0
45709077,0
47058272,0
47058274,0
44392863,0
45895689,1
45676735,0
44315470,0
44526664,0
47332128,1
47024840,0
46423688,1
44279230,0
47547351,0
46249440,0
46468999,1
45400669,0
44901284,0
46599902,0
47219532,0
45813925,0
44626933,0
47059138,0
45562016,0
45374148,0
46052440,0
46052443,0
45138208,0
44309264,0
44970255,0
45512668,0
46046813,1
46160337,1
47571339,0
45806294,0
44583937,0
46927697,0
46428378,0
46927695,0
46802511,0
46981836,0
44591723,0
47296314,1
47296315,1
45710162,0
45710163,0
45710160,0
45087433,0
46986808,0
44867026,0
45511152,0
46858763,0
46673798,0
45511156,0
47735905,1
46986804,0
46772178,0
45186689,0
44655101,0
44515420,0
44314707,0
45968520,1
45421221,0
46580630,0
47796643,0
45968529,0
44516568,0
44635165,0
46965828,0
45477044,0
45049828,0
46027888,0
45617100,0
45553846,0
44930405,0
46225230,0
46027886,0
47198137,0
47086055,0
47335404,0
47615091,0
47642899,0
47572201,0
46681348,0
45975699,0
47291097,0
47037006,1
47306012,0
44607799,0
46832338,0
46759191,0
46866244,0
46759196,0
46967271,0
45627603,0
46043326,1
47802408,0
45812809,0
47607826,0
47802406,0
44840726,0
45392198,0
46004008,0
46382882,0
46474105,0
44659907,0
47043598,0
47342849,0
47314095,1
46960370,0
47619211,0
46344137,0
46508353,1
47619215,0
46970947,0
44457005,0
45597531,0
46970941,0
47210894,0
46508355,0
46859417,0
44457009,0
47171001,0
44590091,0
45967879,0
47009358,0
47009359,0
46801278,0
44590096,0
47452291,0
46821706,0
45003375,0
44306795,0
44306794,0
45476319,0
45321959,0
44543027,0
45188305,0
44271892,0
44271895,0
47711082,0
47094714,0
46855876,0
45006046,0
47845653,0
47845652,0
44624792,0
46224547,0
47675150,0
47836261,0
44541884,0
45869074,0
46275690,0
44829070,0
45767994,0
47502062,0
46370477,0
45998788,0
47866530,0
47702862,0
47702863,0
45084637,0
47702861,0
47551114,0
45328329,0
47149250,0
45792305,0
46566864,0
46601095,0
44609976,0
46771667,0
47539456,0
45480832,0
46436779,0
45593379,0
45149121,0
46485383,1
47416082,0
47313757,0
46804562,0
46482101,0
47146555,0
47819689,0
47325624,0
45141353,0
46961021,0
45760418,0
47618166,0
47554693,1
45846401,0
45846400,0
45031762,0
47491846,0
44675009,0
47578103,0
45183089,0
45039158,0
46992154,1
44262727,0
45039151,0
45039157,0
46499337,0
45985902,1
47455745,1
45267513,0
45267510,0
46064567,0
45705646,0
45616373,0
47559349,0
45007395,0
44906392,0
45007390,0
44906397,0
47559341,0
47559340,0
46483979,1
47559342,0
44447742,0
47559344,0
44404465,0
47824817,0
47824814,0
45826992,0
46713464,0
45221701,0
45221700,0
46017258,0
46713468,0
46600321,0
44784774,0
46617619,0
45075596,0
46600327,0
45496096,0
46617613,0
47650361,1
45148656,0
45148655,0
46353093,1
46008203,1
46131408,0
46008207,1
45313593,0
47691206,0
46084756,0
45089861,0
45765330,0
47854338,0
46943554,0
45862806,0
46943553,0
46799739,0
46845444,0
46799737,0
47063638,0
47591363,0
46957981,0
47516065,0
46829366,0
46668233,0
46373353,1
47299614,0
44653743,0
47247410,0
45617971,0
47121342,0
47254214,0
47254216,0
47254213,1
44717824,0
46447692,0
45390127,0
45451739,0
47100321,1
45451731,0
45451730,0
45451732,0
44798305,0
45136888,0
47821025,0
46712731,0
44325476,0
46079020,0
46307240,0
45363686,0
46824628,0
46777087,0
47066769,0
44505202,0
46307249,0
45074248,0
46824623,0
45366300,0
46249927,0
45135586,0
46765847,0
46823395,0
46429599,0
47384989,0
47521178,1
44363093,0
45058935,0
47250444,0
47521174,0
44502964,0
45325514,0
47521172,1
47512783,0
47468647,0
47075445,1
47468645,0
47057961,1
45594691,0
45734645,0
45182764,0
46302547,0
44543815,0
44543814,0
46637245,0
47737175,0
46988731,0
47130826,0
44402576,0
47023420,0
44830707,0
44661485,0
46140742,0
45932654,1
47510815,0
47059816,0
46202959,0
46104115,0
44501431,0
45831546,0
46178669,1
44630166,0
46339113,1
44501436,0
47596704,0
47663197,0
45403966,0
46158925,0
47446161,0
45733346,0
47653049,1
46691902,0
44400598,0
46691900,0
46022118,1
46022119,0
46524523,0
47779774,1
45394356,0
44322123,0
46022113,1
46493198,0
45028034,0
47497879,1
47497870,0
47666618,0
44847028,0
45365944,0
47232687,0
47406090,0
44484001,0
44373872,0
47438193,0
47232688,0
47232689,0
44373876,0
47438197,0
45076665,0
46607848,0
46450627,0
45996117,0
46450625,0
47533452,0
47627551,0
44809427,0
46027693,1
46458437,0
45630428,0
46458435,1
45295066,0
45852265,0
45493743,0
47523159,0
47828313,0
47523151,0
47523150,0
47523153,0
47828312,0
44585359,0
45195073,0
46173426,0
46130806,1
45996833,0
47597970,0
44401880,0
45996839,0
45933521,0
46278142,0
45933526,0
44401889,0
46876872,0
47454622,0
46449833,0
45318066,0
47795981,1
47136053,1
44707601,0
47375922,0
44731837,0
47724935,0
46029691,0
47724932,0
45502023,0
45705547,0
45290501,0
46236710,1
45231237,0
45990729,0
46236714,0
45242847,0
45486081,0
46283203,0
46123171,1
45021510,0
44867200,0
45089059,0
45814774,0
45814775,0
45089055,0
45089054,0
47370196,0
46965004,0
44445589,0
46265238,0
45837064,0
45166515,0
45166516,0
45166517,0
44975600,0
44369824,0
45998240,0
47782943,0
45754191,0
44703035,0
45941235,0
47217795,0
47281031,1
47849050,0
46335614,0
46335615,0
46322360,1
46650307,0
47590615,0
45442291,0
47349864,0
45334554,0
46528325,0
44496053,0
45998242,0
47229181,0
44680056,0
47300081,0
45244898,0
45704631,0
45505550,0
47053104,0
47419338,0
47419334,1
47620671,0
47326062,1
46282557,0
44673178,0
45577997,0
45813203,0
45057591,0
45813204,0
45619687,0
45168255,0
45992204,0
46145626,0
44774494,0
45659242,0
45659241,0
45993555,1
46900185,0
44518409,0
47756489,0
46506642,1
45303404,0
45940549,0
45940542,0
44704565,0
46496489,1
45356493,0
46862157,1
46919296,0
45263163,0
46175282,1
45263160,0
46175287,0
46334566,0
46469734,1
44305774,0
45572019,0
47456082,0
46553088,0
46323098,0
46251501,0
46668728,0
47543151,0
46051830,0
45108643,0
45810871,0
45627717,0
45537938,0
45537939,0
45380693,0
47616557,1
45546452,0
45389855,0
44956748,0
45063949,0
46408193,0
47866461,0
44491052,0
47866465,1
44359513,0
45753872,0
45219354,0
46132932,0
46132933,0
45219350,0
47822431,0
44308070,0
44308072,0
47822439,0
45284766,0
46039783,1
47090262,0
47823741,1
47823740,1
45197007,0
47823748,0
44950012,0
44773011,0
47196032,0
47196033,0
47196030,0
47512439,1
47434509,0
45708632,0
45357723,0
45996003,1
45501706,0
45996007,0
47021552,1
46327949,0
46363727,0
45950425,0
45516385,0
45500077,0
44290086,0
46155319,0
44341255,0
45090026,0
45090027,0
47472778,0
47472779,0
46986924,0
47401353,0
47472770,0
47401355,1
45090028,0
47499929,0
46192972,0
47815335,0
45816327,0
47341769,0
47326367,0
47614419,0
47815338,0
47398910,0
45822788,0
45218409,0
47680294,1
47767372,0
46033492,0
47324680,0
47324681,0
45138416,0
47802171,0
46929904,0
47802178,1
47681523,0
46556752,0
46556751,0
46833766,0
47464769,1
46556758,0
44625477,0
45897575,0
44255722,0
44917748,0
44600982,0
47404809,1
45368201,0
47197345,0
46086826,0
47401853,1
47109642,0
45370773,0
45005286,0
47401852,0
46354204,0
46354205,0
45968055,0
46354207,0
46243508,1
45892949,1
44691592,0
46514498,1
44691596,0
45225270,0
46551971,0
45225278,0
46550978,0
47863145,0
45426004,0
47107941,1
44793790,0
46540748,0
45305022,0
45959404,0
44777813,0
44892537,0
45796653,0
45796650,0
47078096,0
46740711,0
47078094,0
45583890,0
46905634,0
45583892,0
45767604,0
44829502,0
46605951,0
47192833,1
46050316,1
45433720,0
45433721,0
45433726,0
47822594,0
45959839,1
47409242,0
47432710,0
47236801,1
46007263,0
46272848,0
46007260,0
46804240,0
46908430,0
45387181,0
46804246,0
45230629,0
46804248,0
46804249,0
46415880,0
45760388,0
46415885,0
46555225,1
47074795,0
47639023,1
46360404,0
45712055,0
46908435,0
45227394,0
45064416,0
46256620,1
46256628,1
45592341,0
46098656,1
44451179,0
47402073,1
47113651,0
45424935,0
44451170,0
45281193,0
45648775,0
45362692,0
46792670,0
45894379,1
47685527,0
46800038,0
45751806,0
45751807,0
47723293,0
45751803,0
45205296,0
45007624,0
46345184,1
46162850,1
46345180,1
44539241,0
47144942,0
47470197,1
47470194,1
47470193,0
47355630,0
46830449,0
46907092,0
46097161,1
46907096,0
46907095,0
47834753,1
44936002,0
44608539,0
47518957,0
44285177,0
46006137,0
44608533,0
47194061,0
44608531,0
44608537,0
47194065,1
45301828,0
46984502,0
45807157,0
44712201,0
44657401,0
46293251,1
46585268,1
47494658,1
45566999,0
44654173,0
45000052,0
45518710,0
47124554,0
47785254,1
44654178,0
47124550,0
44380750,0
47442641,1
46600203,0
46604304,0
44627945,0
45654908,0
45654905,0
45654904,0
45531514,0
46909527,0
46683842,0
45455837,0
44619575,0
46972214,0
46547824,1
46972216,0
47499157,0
47499156,0
46163729,1
45090853,0
46538469,0
44339982,0
44339983,0
47677023,0
47319511,0
46538462,0
45243162,0
46803561,0
44582942,0
46926848,1
44582946,0
45125223,0
44335335,0
46968699,0
44274641,0
47498405,0
47665071,0
47665073,0
45416551,0
47665077,0
47297767,0
46649709,0
45086629,0
45734157,0
46672365,0
46649702,0
47117087,0
47165220,0
46649706,0
44771129,0
46352699,0
45510123,0
46701740,0
44824814,0
45969590,0
45633442,0
45969598,0
44443659,0
45645817,0
45400147,0
45307057,0
47526510,0
44476889,0
46682718,0
45871217,0
44939462,0
47380695,0
46418592,0
45204911,0
47749526,0
47687389,1
46052768,0
44570355,0
45788108,0
45584064,0
46888318,0
45391548,0
46015789,1
45391542,0
47843784,1
46114659,1
45640367,0
47843788,1
47012185,0
44613800,0
45807281,0
47671856,0
45889163,0
44384180,0
45834523,0
46971971,0
47803656,0
47803655,0
47339926,0
46971979,0
45855828,0
46736148,0
45471054,0
46377498,0
47803658,0
45257473,0
44553485,0
46670986,0
47210914,0
46021118,0
45968591,0
45834528,0
47777103,0
47535555,0
45632318,0
44495515,0
45950281,0
46504380,0
47430159,0
47844407,0
47844406,0
47844405,0
47844403,0
45384092,0
47844401,0
45384090,0
45226757,0
47221675,1
45199981,0
46153861,1
45868263,0
45868262,0
44884613,0
44490841,0
46738619,0
47428387,0
44541926,0
44541924,0
47801725,0
45131364,0
46190846,1
45830965,0
46615933,0
45641018,0
47152302,0
46133740,0
46209423,1
47544418,0
45342363,0
44512662,0
44512663,0
45926994,0
47123670,0
46613243,0
47800306,0
45800778,0
46961181,0
44815083,0
45141252,0
46262903,0
46640245,0
47047662,0
45141259,0
46959687,0
46477267,0
46959681,0
44707528,0
46959688,0
47803375,0
47009497,0
46993165,0
47009493,0
46195316,1
45058022,0
46789000,0
46944136,0
46110088,0
44975373,0
46197219,0
47845758,0
45227403,0
46110080,0
45959569,1
47256538,1
46110083,1
46025149,1
46945662,0
46117538,0
46920876,0
45297770,0
45297775,0
46439106,1
44974029,0
45764250,0
44638429,0
46445843,0
46516728,0
47457847,1
46771583,0
46954305,0
44382242,0
47457843,0
46601756,0
46516721,0
44679360,0
44906193,0
47861814,0
47841923,0
45833433,0
47651719,1
45149081,0
45833438,0
47437593,0
45111000,0
46647731,0
45604929,0
46099405,0
47590755,0
46851301,0
45088679,0
45896111,1
45068554,0
47515219,0
47192338,0
44286378,0
44286379,0
45953161,0
46549473,0
46992691,0
46992690,1
47030844,0
44802905,0
45951779,0
47030840,1
44802902,0
44487316,0
45762867,0
45083370,0
45083371,0
47365947,0
47101752,1
45826819,0
46056861,0
46024233,0
47320913,0
45402325,0
46056860,0
46457891,1
47559085,0
47320914,0
45826815,0
46713340,0
45426987,0
47775527,0
47775526,0
45825393,0
44758828,0
45869081,0
45904860,0
46948168,0
45904863,0
46953654,0
47065370,0
47065371,0
44970257,0
45880284,0
44970253,0
45217424,0
45217426,0
45217421,0
46381233,0
47756147,0
44977703,0
44293074,0
44841524,0
46089421,1
47451037,0
44841520,0
44978824,0
44978825,0
45322141,0
45322140,0
45982149,0
47451039,0
45322146,0
46418652,1
46949417,0
47251615,0
46651774,1
45748005,0
45825543,0
45446712,0
45446716,0
47516740,1
46124883,1
46957821,0
47373942,0
47686234,0
46659549,0
47373949,0
44424109,0
47772158,1
45197793,0
46828197,0
44950783,0
44833352,0
44478202,0
45390089,0
47711236,0
47711235,0
44500621,0
44705104,0
47654631,1
47511245,0
46363297,1
46626098,0
47511242,0
44961955,0
44426491,0
44426490,0
47511248,1
44325536,0
46853655,0
46230035,0
45394250,0
47386126,0
44357797,0
47181400,0
45206663,0
46142848,0
46142846,0
46142844,0
47523244,0
46142840,0
47781319,1
45325498,0
44363115,0
46246929,1
47781314,1
46263316,0
47324114,0
47324115,0
46767149,0
44587238,0
47324110,0
46338818,0
46570663,1
47632752,0
47851431,0
45631636,0
46289177,0
46289174,0
46289173,1
47668149,0
45623291,0
46573311,0
46877722,0
46027155,1
45743945,0
45743942,0
44535735,0
44535734,0
47596945,0
45743948,0
44522424,0
45194268,0
47416019,1
46446688,1
45606503,0
46104096,0
46104097,0
45733069,0
47653364,1
47189639,0
47189634,0
44604227,0
47668147,0
44311590,0
44312745,0
45113091,0
45503231,0
45706112,0
47381470,0
46868850,1
46868856,0
45485236,0
47691811,0
47513662,0
47513663,1
45815308,0
46421179,1
45051278,0
45859107,0
46987509,0
45479686,0
47483506,0
46799376,0
46262043,1
47768503,0
45989886,1
44397771,0
47308289,0
46234273,1
45988752,0
45988753,0
47252618,0
45660841,0
44818735,0
47308283,0
45836581,0
46605045,1
44702221,0
45980565,0
46852193,0
47441964,0
45195134,0
44702229,0
47573304,0
46360176,0
46173381,1
47573303,0
47473993,0
44835088,0
44534465,0
46360178,0
47473995,0
47454780,1
46995950,1
47622518,0
45164631,0
45035446,0
46382153,0
46242127,1
46620415,0
46539080,0
45362109,0
44681682,0
45966123,1
44681680,0
45907910,0
46565946,0
47182988,0
